# MERGE population by country and time period (millions),,
6,TUN,12.474644
6,TUR,90.800304
6,TUV,0.013117952
6,TWN,20.92078778
6,TZA,172.232145
6,UKR,34.086038
6,URY,3.642578
6,USA,421.049898
6,VCT,0.110914
6,VEN,42.814299
6,VNM,100.986529
6,VUT,0.57848
6,WLF,0.018932336
6,WSM,0.236274
6,YEM,71.418293
6,ZAF,57.120401
7,MAR,37.516009
7,ABW,0.140023999
7,AGO,51.134116
7,ALB,2.501779
7,ANT,0.169747
7,ARE,11.738102
7,ARG,51.29106
7,ATG,0.112023
7,AUS,33.661984
7,BEL,11.904944
7,BEN,28.903802
7,BGD,185.934189
7,BGR,4.591869
7,BHR,1.702782
7,BHS,0.450792
7,BIH,2.391243
7,BLZ,0.572171
7,BMU,0.064177
7,BRA,207.906045
7,BRB,0.242048
7,CAN,46.271385
7,CHL,19.151559
7,CHN,1106.460586
7,CIV,49.623328
7,CMR,46.686795
7,COD,184.539067
7,COG,11.389317
7,COL,62.08975
7,COM,2.305455
7,CPV,0.611923
7,CRI,5.759707
7,CUB,8.388159
7,CYP,1.287674
7,DEU,70.88608
7,DJI,1.831558
7,DMA,0.060263
7,DNK,5.926231
7,DOM,13.069641
7,DZA,44.743307
7,ECU,19.75566
7,EGY,129.251105
7,ERI,13.933993
7,ESP,47.738213
7,EST,1.167219
7,FIN,5.674355
7,FJI,1.036523
7,FRA,75.554419
7,FSM,0.133720179
7,GAB,3.316382
7,GBR,74.09725
7,GEO,2.753529
7,GHA,59.371391
7,GIN,29.813621
7,GLP,0.506127607
7,GMB,5.122667
7,GNB,4.178121
7,GNQ,1.807822
7,GRC,11.277179
7,GRD,0.085786
7,GTM,39.422234
7,GUY,0.758939
7,GYF,0.316329755
7,HKG,9.73834
7,HND,14.108941
7,HRV,3.55033
7,HTI,15.004238
7,IDN,282.799442
7,IND,1708.200393
7,IRL,6.455261
7,IRQ,111.940533
7,ISL,0.453785
7,ISR,13.762554
7,ITA,55.768153
7,JAM,2.378322
7,JOR,10.249024
7,JPN,98.12575
7,KEN,127.319357
7,KHM,18.78821
7,KIR,0.168314
7,KOR,41.61361
7,KWT,5.84473
7,LBN,4.269991
7,LBR,12.839627
7,LBY,8.804202
7,LKA,21.836617
7,LTU,2.592363
7,LVA,1.738797
7,MAC,0.821443
7,MCO,0.038602353
7,MDG,72.472034
7,MDV,0.378818
7,MEX,140.174856
7,MHL,0.08981614
7,MLT,0.399374
7,MMR,52.400998
7,MNE,0.558515
7,MOZ,63.743409
7,MRT,8.788545
7,MTQ,0.480821227
7,MUS,1.274906
7,MYS,46.701332
7,NAM,3.854319
7,NCL,0.338903046
7,NGA,535.498117
7,NIC,7.938282
7,NLD,17.000888
7,NOR,6.46133
7,NRU,0.012822743
7,NZL,5.960733
7,OMN,3.430226
7,PAK,285.191258
7,PAN,5.326996
7,PER,39.07578
7,PHL,172.893227
7,PLW,0.02530638
7,PNG,16.224495
7,POL,31.873705
7,PRI,3.43401
7,PRK,25.764258
7,PRT,7.994099
7,PYF,0.354322223
7,QAT,2.507417
