MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP3_v9_130219,MYS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,314.5861653,376.9256937,432.1377422,493.8835881,566.4837868,649.1692164,737.1689964,825.4593288,912.1310697,997.4669484,1082.963583,1169.94965,1259.018191,1351.184854,1447.508796,1548.678953,1654.809722,1765.999193,1882.414609,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,MYS,Population,million,,,,,,,,,,,,,28.401017,30.80631979,33.32641498,35.91053772,38.51952144,40.9709379,43.25161346,45.42815182,47.58817107,49.73375549,51.8342541,53.82991204,55.70433362,57.48264829,59.20281981,60.88368314,62.53555557,64.14839506,65.71195859,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NAM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.990739586,13.02659402,15.59378359,18.48046917,21.51201453,24.73984556,28.06721555,31.36688149,34.44846662,37.25016419,39.87064716,42.41606455,45.01320576,47.56807883,50.22497875,53.04696551,56.04891353,59.26528569,62.72561284,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NAM,Population,million,,,,,,,,,,,,,2.283289,2.47452151,2.658295626,2.841050414,3.020100176,3.180303485,3.324476704,3.457717422,3.585889709,3.707110662,3.818912207,3.917308708,4.009992578,4.09064497,4.173949596,4.252710645,4.322882352,4.396838236,4.470564735,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NCL,Population,million,,,,,,,,,,,,,0.25087,0.270218835,0.288934314,0.306253177,0.323085973,0.338934202,0.354099789,0.369109432,0.384324832,0.399602679,0.414903533,0.429560879,0.443735157,0.457664057,0.471552484,0.485369407,0.498979415,0.51215145,0.524728727,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.174337138,10.17804287,12.42400422,16.07574174,21.49754463,28.64757617,37.06150141,46.51192929,56.97380712,68.41363812,80.75774546,93.84914993,107.7022518,122.1861617,137.2312832,152.6848635,168.3365374,184.0168523,199.5120531,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NER,Population,million,,,,,,,,,,,,,15.511953,18.59263453,22.41254184,27.05031508,32.57707376,38.94002573,46.26462912,54.58736069,63.82121386,73.68733198,83.93881999,94.41907256,105.1929633,116.043576,127.0130603,137.8721274,148.3804748,158.6547179,168.3075761,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NGA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,303.5622692,491.3166242,672.5265238,840.725121,1017.70012,1219.660651,1454.013743,1725.152618,2038.655499,2383.019415,2740.169167,3096.752182,3445.80824,3788.116728,4121.115197,4450.041039,4772.927605,5089.195218,5399.536712,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NGA,Population,million,,,,,,,,,,,,,158.4231819,180.4433664,205.7350939,234.7398626,268.2757272,305.1482815,345.2919577,388.2695922,433.6835633,479.5383213,525.148731,570.4586471,614.3064093,657.9981445,699.8565412,741.1180327,780.0032252,817.671356,853.597105,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NIC,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,12.13228051,14.46178513,16.53267191,18.77784759,21.20886517,23.83051691,26.51256323,29.16146744,31.7376261,34.32936643,36.95592947,39.75279439,42.84958084,46.26637641,49.93370286,53.77983206,57.83801853,62.15293671,66.80543065,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NIC,Population,million,,,,,,,,,,,,,5.788163,6.188234873,6.639274685,7.120564513,7.595430604,8.046237553,8.476148148,8.886510393,9.277361377,9.639632921,9.974771471,10.30347271,10.62671366,10.94518958,11.25902675,11.57038202,11.88105355,12.19496707,12.51366872,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NLD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,678.2466861,736.2181014,798.7674385,857.0321278,909.3826962,955.1961205,995.7961438,1030.911644,1061.755473,1090.035764,1117.182015,1143.79781,1170.66471,1197.057778,1221.594038,1243.027224,1260.704377,1274.383604,1284.429691,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NLD,Population,million,,,,,,,,,,,,,16.612988,16.84789945,16.98987434,17.02969223,16.96309933,16.80562992,16.56090717,16.23843112,15.85670509,15.44697903,15.03028804,14.61509768,14.20066829,13.77578319,13.32196045,12.83829226,12.33151096,11.81443763,11.29517875,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NOR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,232.9385625,260.7384421,276.3308319,292.5110839,308.3665222,323.8659473,339.30022,354.8987189,370.4925225,386.1572799,401.6754953,416.5841305,430.7970153,444.0222948,455.9261572,466.115021,474.4167467,480.7681327,485.1937794,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NOR,Population,million,,,,,,,,,,,,,4.883110934,5.099445749,5.271931479,5.403099956,5.5024288,5.572192125,5.615817784,5.636639014,5.635583636,5.615432914,5.575059206,5.511522363,5.430490635,5.332354461,5.215592671,5.078707662,4.924278665,4.755426216,4.574461783,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NPL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.54272263,43.99087416,52.91869373,62.21985281,71.9472134,81.76876163,91.13188724,100.1154142,108.255433,116.3039464,124.8321372,134.1800358,144.3545907,155.5585929,167.345031,179.3750306,191.7254261,204.7373129,218.6834298,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NPL,Population,million,,,,,,,,,,,,,29.959364,33.13110167,36.81692289,40.70672111,44.64755688,48.54958257,52.56196321,56.7135119,60.9101208,64.96398337,68.80681369,72.46948897,76.00527281,79.43586052,82.75378296,85.97152972,89.13857738,92.29661685,95.44175992,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NZL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,117.4508213,137.7366419,152.42467,167.7208773,181.3179377,193.4978309,204.761685,215.3434169,224.9728028,233.7478705,241.9286743,249.6703829,257.0873036,263.9462097,269.8700821,274.5645709,278.0549156,280.5129555,282.1308049,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,NZL,Population,million,,,,,,,,,,,,,4.368136,4.577750098,4.750091691,4.875753221,4.95737447,5.009151886,5.036403611,5.039185839,5.014669305,4.966344581,4.899590856,4.816849664,4.720660596,4.610472072,4.483510564,4.339245065,4.182136448,4.017337235,3.847309656,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,OMN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,59.77382178,68.10719885,77.31937259,83.62539251,88.30643776,91.92282117,95.61396478,100.1862028,105.5062704,111.6082243,119.1510678,128.1303641,137.7489758,147.3986411,157.4609591,168.1217561,179.6233876,191.9945521,205.3714387,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,OMN,Population,million,,,,,,,,,,,,,2.782435,3.051754195,3.330387848,3.615851341,3.894598454,4.159498368,4.41753981,4.669523904,4.913994545,5.14313469,5.357539281,5.55932317,5.760503098,5.974590401,6.20837923,6.460063943,6.724152599,6.996465697,7.276009775,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,426.986942,488.0826085,554.7981934,618.2291642,693.1659092,781.9360305,884.7652618,1002.471039,1133.078309,1272.522403,1416.153076,1562.688506,1713.85305,1873.564487,2044.539657,2227.551295,2421.796021,2627.313681,2844.965204,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAK,Population,million,,,,,,,,,,,,,173.593383,191.5353855,212.3320713,234.3692349,256.6062385,278.2931559,300.3680844,323.4361392,347.1378774,370.2388704,391.9633797,412.6384807,432.9434418,453.2736916,473.7029927,493.9540308,513.5917371,532.5924139,551.0681555,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.22839953,48.48423578,60.25716851,68.01634479,74.11798294,79.74143041,85.9296012,93.18158846,101.6930452,110.7544181,119.847563,128.5841171,136.9949375,145.2074028,153.4363312,161.6787344,169.9965217,178.4606574,187.3252559,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PAN,Population,million,,,,,,,,,,,,,3.51682,3.787806469,4.068958808,4.35438496,4.641161256,4.911803804,5.169589705,5.41792239,5.659287259,5.88742409,6.102058074,6.30631312,6.503089825,6.69376687,6.877775304,7.055158917,7.228371961,7.399996732,7.571080022,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PER,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,208.513429,279.8020134,345.5861751,395.8834403,436.7607361,474.9509737,513.9015588,555.0217731,596.3153885,635.8559663,672.5106923,707.9994507,744.4455824,782.8586208,822.5327924,862.7236469,903.7601064,946.4102816,992.1444462,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PER,Population,million,,,,,,,,,,,,,29.076512,30.65310937,32.36333907,34.1674278,35.93001246,37.54022705,38.99795669,40.3333915,41.55760973,42.65875766,43.65204774,44.5923576,45.48827245,46.35528564,47.20527901,48.05525462,48.91755522,49.81119701,50.74128519,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,278.188093,331.4037798,401.2261065,468.8985693,544.3685743,630.4183619,724.5184837,821.2608536,910.9765756,994.6747996,1078.172987,1167.072268,1261.499902,1361.203691,1464.390513,1570.027999,1678.37227,1789.825954,1905.380437,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PHL,Population,million,,,,,,,,,,,,,93.260798,102.0873619,112.0484423,122.5233511,133.1688715,143.4203327,153.4366189,163.4322387,173.5195959,183.3590295,192.8290943,201.8870608,210.5791432,218.9230775,226.945049,234.6314405,241.9552199,248.862829,255.2773867,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PNG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,16.35841085,28.47193488,43.41305346,60.84060419,76.97272584,90.7749601,102.5286601,113.4342896,124.1606057,134.8521406,145.3791885,155.6101615,165.566621,175.3261941,185.3229662,195.7235373,206.5559867,217.8193164,229.707009,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PNG,Population,million,,,,,,,,,,,,,6.858266,7.583670744,8.355371727,9.160798374,9.984757856,10.76678174,11.49956687,12.19161096,12.85906133,13.48059854,14.06251308,14.59668958,15.07244794,15.51062289,15.90639504,16.26896563,16.59703949,16.89826252,17.16887526,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,POL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,629.7049884,789.358066,954.3846455,1074.863532,1137.557934,1159.144181,1160.973588,1155.633222,1145.212797,1130.782654,1113.282892,1092.734354,1068.852815,1041.717977,1012.549979,983.2195847,955.7420635,930.8292757,907.7354067,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,POL,Population,million,,,,,,,,,,,,,38.27666,38.2361964,37.94702649,37.35609338,36.43373437,35.25255513,33.91482872,32.51142354,31.07929396,29.60900866,28.04829607,26.37343729,24.62809675,22.91280463,21.31830432,19.87543381,18.56584196,17.34401271,16.17098465,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.70848558,90.72717357,93.3217631,97.48998058,102.6638965,108.0642559,113.0463145,117.6193797,122.1360908,126.8561716,131.903362,137.4723754,143.7306542,150.8661311,158.9559121,168.0275232,178.104358,189.2901911,201.7311512,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRI,Population,million,,,,,,,,,,,,,3.749009,3.740549991,3.753937806,3.777994935,3.788406989,3.779395181,3.756906933,3.726163414,3.690872719,3.650496997,3.607234873,3.567909903,3.535407303,3.511297565,3.495708094,3.488321974,3.489075506,3.498973961,3.518909448,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRK,Population,million,,,,,,,,,,,,,24.346229,24.91858602,25.48543365,25.99468792,26.33870739,26.44608169,26.40170925,26.270839,26.12170243,25.93855975,25.70717228,25.42921971,25.13717743,24.8736504,24.6588702,24.48356119,24.33417652,24.21531322,24.14722726,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,213.1328855,216.083282,218.9891263,234.3944362,260.6174279,293.1269003,323.9440689,348.7316858,366.5470849,378.787355,387.1384171,392.5753065,395.8544494,397.4552329,398.0697976,398.4452789,398.877384,399.0607077,398.562888,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRT,Population,million,,,,,,,,,,,,,10.675572,10.73200749,10.70238266,10.5894368,10.43412351,10.25828979,10.05036038,9.797454031,9.494650057,9.149763886,8.778897508,8.388086002,7.991259343,7.603168751,7.231902116,6.87830923,6.53319352,6.192327441,5.857043999,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.28791978,27.16066615,30.7377856,35.04136822,40.2767273,46.37000912,53.0872686,60.03135802,66.73530289,73.1929434,79.70464823,86.56535332,93.88414933,101.6857506,109.9329347,118.5608934,127.6411585,137.2595435,147.5467373,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PRY,Population,million,,,,,,,,,,,,,6.454548,7.031971663,7.65506329,8.300248102,8.942059916,9.554795906,10.14892258,10.73447158,11.30857058,11.85798404,12.37640001,12.8675361,13.33779257,13.79734649,14.24553477,14.68540489,15.11674481,15.53700986,15.94417898,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PSE,Population,million,,,,,,,,,,,,,4.039192,4.542383009,5.093297646,5.693580211,6.31123443,6.916125751,7.511284739,8.110941692,8.72624299,9.345572348,9.959543279,10.58005384,11.21149217,11.86117205,12.53159817,13.21977417,13.92168529,14.63614593,15.36407907,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,PYF,Population,million,,,,,,,,,,,,,0.270764,0.286991536,0.304108045,0.321064494,0.337038272,0.351504479,0.365460576,0.3795447,0.393899414,0.408002221,0.421970524,0.436315091,0.451463088,0.467654809,0.484872737,0.503117,0.522518607,0.543153724,0.56492678,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,QAT,Population,million,,,,,,,,,,,,,1.758793,2.235930989,2.449585879,2.62506979,2.789786758,2.94496979,3.090475002,3.220651358,3.329261936,3.415672697,3.485677988,3.537495197,3.57724764,3.612668822,3.650607571,3.692737644,3.733886313,3.76499424,3.777539862,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,REU,Population,million,,,,,,,,,,,,,0.846068,0.898058553,0.951379668,1.005424407,1.060304828,1.113582388,1.165936162,1.218040747,1.270787334,1.324310179,1.379665063,1.437612657,1.498601262,1.562537733,1.629371783,1.699371491,1.773079409,1.85060735,1.931925803,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ROU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.4319589,269.8265915,332.4479386,391.645442,435.3453505,466.8533214,488.9650058,505.4712387,517.8003491,527.7908159,536.3457963,545.0474298,556.1563616,571.7704644,593.059303,620.3023304,653.2451124,691.372949,734.1007145,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,ROU,Population,million,,,,,,,,,,,,,21.486371,21.20299296,20.95578729,20.68767098,20.38111021,20.02827543,19.65487541,19.27270649,18.87498279,18.4367764,17.96332191,17.4936865,17.08732519,16.78247388,16.58796537,16.48834383,16.45918672,16.47449397,16.51947471,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2050.953237,2591.364606,2971.219744,3234.69465,3391.855212,3509.536867,3632.614579,3772.753721,3926.395744,4094.708793,4290.649513,4525.153849,4803.525727,5125.79831,5487.865474,5886.305592,6320.174338,6789.887062,7292.475977,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RUS,Population,million,,,,,,,,,,,,,142.958164,142.6233644,141.7825709,140.159932,138.2706138,136.4763741,135.2573905,134.5980532,134.3151841,134.3188088,134.6288048,135.2391692,136.352288,138.0025016,140.0187659,142.2300248,144.5242053,146.8164921,149.0323489,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.07099155,14.24773955,16.35204349,17.68672223,19.30745552,21.08796228,23.0905249,25.36941456,28.01577359,31.01643819,34.40240442,38.06130899,41.90570686,45.83599495,49.85914173,54.00696976,58.31057851,62.72344217,67.23179247,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,RWA,Population,million,,,,,,,,,,,,,10.624005,12.27905585,14.04244447,15.84887324,17.7688034,19.76441958,21.87693684,24.03543467,26.17689114,28.2354934,30.18036652,32.11951328,34.01966258,35.8758421,37.64776664,39.31120622,40.86417921,42.31599996,43.67558049,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SAU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,545.6483417,667.9530724,711.8871197,749.5825374,813.9618293,910.6607515,1038.921091,1189.659831,1349.80167,1511.998442,1673.66944,1836.45004,2002.872704,2176.827394,2360.682103,2559.462428,2775.697913,3009.797782,3259.629156,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SAU,Population,million,,,,,,,,,,,,,27.448086,31.05740145,34.70829009,38.24067756,41.8454454,45.44409162,49.05807011,52.67848855,56.28918723,59.83062191,63.31070086,66.69272709,70.03659001,73.37307367,76.67170637,79.85972645,82.8767434,85.67884705,88.2390577,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,93.67110838,123.2123276,152.3719541,184.4421563,219.4309083,254.0797004,284.5363386,311.6149367,335.07351,357.8747926,382.8472854,411.5051731,443.3124989,477.4049726,513.3469851,550.6023147,589.4551948,629.8192567,672.1473459,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SDN,Population,million,,,,,,,,,,,,,43.551941,49.05463742,55.03501015,61.36397818,67.89530555,74.2806009,80.51245479,86.62186178,92.64922045,98.39988971,103.8855225,109.0357618,113.8156477,118.3334847,122.6725571,126.6618632,130.4255353,133.8332836,136.9602309,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.91499041,22.1824356,26.22645896,30.68733797,35.31912724,39.94003056,44.47322126,49.04259109,53.91311389,59.29894402,65.24292148,71.73067286,78.70033896,86.05687821,93.75708792,101.8186489,110.3447569,119.3692961,128.9836529,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SEN,Population,million,,,,,,,,,,,,,12.433728,14.25734279,16.3557985,18.65774465,21.14060343,23.69300702,26.32719813,29.02577193,31.77928125,34.53584572,37.26898122,40.04242523,42.85345235,45.69631436,48.58546031,51.49817651,54.42912944,57.3701544,60.33840786,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SGP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,220.3750555,281.340651,302.7972563,308.9441869,313.8055183,324.5114904,340.1451154,358.3568901,376.3171574,393.1811869,409.463605,425.9762429,442.8217283,459.5618047,475.6984943,491.0296167,505.9346797,521.1739036,537.0955945,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SGP,Population,million,,,,,,,,,,,,,5.086418,5.467637531,5.636499786,5.775302778,5.899786509,5.983722827,6.020118604,6.020423795,6.006367176,5.99130242,5.980745989,5.955683011,5.912476566,5.855165565,5.792842202,5.733244559,5.676312941,5.616412375,5.547415652,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.974026706,1.580945003,2.345902855,3.28747134,4.215133252,5.084852527,5.882534223,6.673142581,7.494112289,8.356103587,9.251647995,10.17991851,11.13504839,12.11101086,13.12799169,14.18981544,15.31023344,16.4939005,17.76846029,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLB,Population,million,,,,,,,,,,,,,0.538148,0.60646131,0.677989862,0.752097278,0.828312726,0.903843122,0.977682829,1.049746542,1.119715232,1.187412441,1.25312132,1.31614221,1.375015368,1.430413474,1.483138467,1.532093667,1.579062589,1.623937955,1.668323507,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.472243426,7.218031484,8.967917172,10.51833852,11.88849787,13.10809738,14.26444978,15.41571266,16.60757897,17.85751304,19.17600704,20.53800503,21.92794175,23.31206533,24.70667988,26.11365485,27.55099822,29.03052653,30.55870293,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLE,Population,million,,,,,,,,,,,,,5.867536,6.607940997,7.369723147,8.143455909,8.946812203,9.732735784,10.49084938,11.22476191,11.93211636,12.60091584,13.22236176,13.78621445,14.29615974,14.74399568,15.15345503,15.51275681,15.82789755,16.11306915,16.3538075,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,38.24403328,42.57544345,45.37623406,48.82434985,53.45418453,59.44002351,66.28693344,73.37665584,80.20140743,86.70358081,92.81999566,98.92804572,105.825265,113.6750019,122.1894116,131.0101746,140.2814676,150.3270887,161.5304057,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SLV,Population,million,,,,,,,,,,,,,6.192993,6.400571026,6.67584886,6.991329808,7.293206144,7.572119795,7.839434156,8.098128004,8.347277491,8.575364685,8.779909758,8.977022963,9.169746974,9.360719959,9.555662038,9.75947739,9.978686963,10.21959386,10.48710679,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,4.430538216,5.200167492,6.838267169,8.984438769,11.49873745,14.04613027,16.58631,18.90329746,21.16117994,23.39666805,25.74372823,28.25959318,31.03773397,34.06862133,37.29991794,40.6916744,44.218753,47.91939363,51.81823453,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SOM,Population,million,,,,,,,,,,,,,9.330872,10.48968397,11.84393301,13.4570046,15.27079617,17.1381574,19.02136307,20.87818323,22.72074549,24.50820973,26.27098789,27.98071368,29.65238412,31.27291174,32.84618147,34.37533833,35.83146848,37.26757733,38.59565456,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,62.95579724,105.333399,138.0928,174.4724032,205.9719516,230.4509337,249.0186293,263.7660357,276.8964937,290.2711728,304.6622213,320.2577364,336.9900273,355.2355725,375.4367536,397.8989513,422.4535694,448.6931094,476.2261575,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,SRB,Population,million,,,,,,,,,,,,,9.856222,9.788984203,9.756077239,9.742855593,9.748541113,9.743052721,9.722712899,9.700522997,9.696065425,9.710602283,9.742579397,9.761866088,9.772483311,9.787931309,9.819257326,9.867561324,9.922257833,9.971392002,10.01067674,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,STP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.289208881,0.372545796,0.443771638,0.497823704,0.54454241,0.588406085,0.633605248,0.68004159,0.729111926,0.784038913,0.843950784,0.907525063,0.974323869,1.045226117,1.120949543,1.201182011,1.285932614,1.375968781,1.472728128,,,,,,,,,,
IIASA GDP,SSP3_v9_130219,STP,Population,million,,,,,,,,,,,,,0.165406987,0.178077436,0.192264759,0.208152903,0.224100029,0.238957144,0.252666851,0.265519867,0.277876729,0.289398414,0.299721633,0.309377245,0.318538212,0.327467869,0.336316205,0.345118589,0.353833236,0.36279558,0.371703668,,,,,,,,,,
